,index,w1,w2,count1,count2,total1,total2,isDuplicate
6854,,greenhouse_gas_ghgs_emissions_including_indirect_co2_without_lulucf_in_kilotonne_co2_equivalent,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,949.0,1074.0,8406.0,8406.0,0.0
6855,,IR,PM,3.0,8.0,161.0,161.0,0.0
6856,,Oregon,Colorado,1.0,1.0,52.0,52.0,0.0
6857,,GL1,931,1.0,774.0,59853.0,59853.0,0.0
6858,,Curfew,Weapons,24.0,329.0,61497.0,61497.0,0.0
6859,,Barbados,New Zealand,1.0,1.0,269.0,269.0,0.0
6860,3036.0,IOWA,IA,917.0,705.0,374362.0,374362.0,1.0
6861,,922,152,801.0,3.0,61779.0,61779.0,0.0
6862,632.0,ND,NORTH DAKOTA,7.0,6.0,374362.0,374362.0,1.0
6863,,JORDAN,LITHUANIA,593.0,93.0,374362.0,374362.0,0.0
6864,,Syrian Arab Republic,Ecuador,46.0,46.0,9234.0,9234.0,0.0
6865,,Plus: Taxes on products,"Equals: VALUE ADDED, GROSS, at basic prices",2230.0,3390.0,61626.0,61626.0,0.0
6866,,Kidnap,Aggravated Assault,10.0,1776.0,59853.0,59853.0,0.0
6867,,DUII,Embezzlement,1950.0,265.0,82958.0,82958.0,0.0
6868,,X12,R2X1,1.0,33.0,2117.0,2117.0,0.0
6869,,Singapore,47,3581.0,1.0,320551.0,320551.0,0.0
6870,,18,1,8.0,29.0,320551.0,320551.0,0.0
6871,,Drugs,Embezzlement,2825.0,269.0,64618.0,64618.0,0.0
6872,,Other Services to Buildings and Dwellings,Medical and Diagnostic Laboratories,2.0,5.0,374362.0,374362.0,0.0
6873,,constr type 3,constr type 1,9360.0,27841.0,198900.0,198900.0,0.0
6874,,flying,ground,3.0,32.0,801.0,801.0,0.0
6875,,steel,bug,22.0,5.0,801.0,801.0,0.0
6876,,win_B,win_A,40994.0,321661.0,387427.0,387427.0,0.0
6877,5.0,adelaide,Adelaide,3.0,360.0,82545.0,82545.0,1.0
6878,,Fighting,Dragon,27.0,32.0,800.0,800.0,0.0
6879,,TMN,PRY,1.0,1.0,269.0,269.0,0.0
6880,,Paraguay,Mauritius,46.0,46.0,9234.0,9234.0,0.0
6881,,MPCP,PL,15.0,20.0,11106.0,11106.0,0.0
6882,,United Kingdom,Kenya,26.0,1.0,2031.0,2031.0,0.0
6883,,Group 4,Group 1,55.0,62.0,4572.0,4572.0,0.0
6884,,2,"29,30",2329.0,48.0,225363.0,225363.0,0.0
6885,,Germany,Armenia,2165.0,2.0,129971.0,129971.0,0.0
6886,985.0,Brown/Orange,Orange & Brown,1.0,3.0,82545.0,82545.0,1.0
6887,,Ecuador,Djibouti,46.0,46.0,9237.0,9237.0,0.0
6888,,a1050000006Hp5l,a1050000000wf0w,14.0,30.0,4861.0,4861.0,0.0
6889,,NC,GA,19.0,7.0,558.0,558.0,0.0
6890,,Arson,Weapons,279.0,330.0,64618.0,64618.0,0.0
6891,,Hazardous Activities,Public Works,296.0,4791.0,346018.0,346018.0,0.0
6892,,HONDURAS,MEXICO,142.0,3381.0,374362.0,374362.0,0.0
6893,,535,424,14.0,15.0,10001.0,10001.0,0.0
6894,,Luxembourg,Barcelona,657.0,8425.0,125527.0,125527.0,0.0
6895,,"Assault, Simple",Larceny,4017.0,21929.0,61779.0,61779.0,0.0
6896,,sales jobs,logistics jobs,1855.0,1885.0,50000.0,50000.0,0.0
6897,,Viet Nam,Former Netherlands Antilles,46.0,40.0,9234.0,9234.0,0.0
6898,2915.0,wk,Week,21.0,186.0,374362.0,374362.0,1.0
6899,,Wisconsin,Massachusetts,890.0,1128.0,48722.0,48722.0,0.0
6900,,Cc_HUB,Sbootcamp,1733.0,1423.0,24933.0,24933.0,0.0
6901,,State of Palestine,Iceland,46.0,46.0,9234.0,9234.0,0.0
6902,,X10,Y10,33.0,33.0,2117.0,2117.0,0.0
6903,,160,895,14.0,1.0,10001.0,10001.0,0.0
6904,,Bass Clarinet/Tenor Saxophone,Flugelhorn,5.0,11.0,806179.0,806179.0,0.0
6905,,"Water Resources, Department of","Natural Resources Agency, California",28331.0,25.0,346018.0,346018.0,0.0
6906,,"Controller, State","General Services, Department of",905.0,10813.0,346018.0,346018.0,0.0
6907,4371.0,y,Y,2704.0,7825.0,158026.0,158026.0,1.0
6908,,Brazilian,Indonesian,31.0,1.0,842.0,842.0,0.0
6909,,Malawi,Bulgaria,46.0,46.0,9237.0,9237.0,0.0
6910,,PR,DE,1718.0,3379.0,943111.0,943111.0,0.0
6911,,Tuscaloosa,Cave Creek,2.0,2.0,24591.0,24591.0,0.0
6912,,Citizens Redistricting Commission,"Public Health, Department of",1.0,4091.0,346018.0,346018.0,0.0
6913,,Georgia,Delaware,185.0,23.0,7930.0,7930.0,0.0
6914,3969.0,ATTORNEY OF FILE,Attorney of file,10.0,13.0,374362.0,374362.0,1.0
6915,,Maine,Oregon,24.0,24.0,1224.0,1224.0,0.0
6916,,KP,MY,14.0,107.0,151623.0,151623.0,0.0
6917,,3,Slovakia,29.0,5354.0,320551.0,320551.0,0.0
6918,,Barnstable County,Barrow County,1.0,1.0,910.0,910.0,0.0
6919,,Kenya,Estonia,335.0,613.0,48269.0,48269.0,0.0
6920,,Industrial Production and Manufacturing Services,Medical Equipment and Accessories and Supplies,2724.0,16491.0,346018.0,346018.0,0.0
6921,,E,EG,15491.0,4281.0,277131.0,277131.0,0.0
6922,,Education,"Recreation, culture and religion",4601.0,3957.0,48269.0,48269.0,0.0
6923,,Arkansas,Georgia,1.0,1.0,52.0,52.0,0.0
6924,2797.0,Battle-no change of territory,Battle-No change of territory,16.0,44005.0,165808.0,165808.0,1.0
6925,,chartreux,turkish van,2.0,2.0,29421.0,29421.0,0.0
6926,,D.2 - D.3,K.2,446.0,2746.0,215337.0,215337.0,0.0
6927,,México DF UberSUV,Cali Uber,61.0,195.0,90287.0,90287.0,0.0
6928,,Czech Lion,Guldbagge,2.0,1.0,331.0,331.0,0.0
6929,,Local_09,Local_12,2.0,4.0,425.0,425.0,0.0
6930,,Moroccan Grand Prix,Dutch Grand Prix,1.0,30.0,997.0,997.0,0.0
6931,,Whittlesea City Council,Hume City Council,828.0,1214.0,34857.0,34857.0,0.0
6932,,collective_consumption_expenditure,acquisitions_less_disposals_of_valuables,5496.0,2465.0,188939.0,188939.0,0.0
6933,,MZN,MDL,3482.0,348.0,671205.0,671205.0,0.0
6934,,Jacquez,Vespolina,3.0,2.0,129971.0,129971.0,0.0
6935,,Telecommunications Services,Financials,5.0,64.0,505.0,505.0,0.0
6936,,State Emergency Department Data,NVSS,1116.0,79756.0,403984.0,403984.0,0.0
6937,,PF,MX,12.0,443.0,2483304.0,2483304.0,0.0
6938,,"Adjusted by age, sex, race and ethnicity",Age-adjusted Rate,520.0,31311.0,403984.0,403984.0,0.0
6939,,W14,Z09,33.0,33.0,2117.0,2117.0,0.0
6940,,R1X1,Z13a,33.0,1.0,2117.0,2117.0,0.0
6941,,Cote d'Ivoire,Palau,1546.0,1.0,151623.0,151623.0,0.0
6942,,13,Colombia,27.0,2309.0,320551.0,320551.0,0.0
6943,,N,Y,2197.0,48396.0,374362.0,374362.0,0.0
6944,,North Dakota,Alabama,1.0,1.0,52.0,52.0,0.0
6945,,Nelspruit,Manchester,4.0,3.0,4572.0,4572.0,0.0
6946,,Poison,Flying,34.0,97.0,800.0,800.0,0.0
6947,3819.0,geo,GEO,5.0,3939.0,463231.0,463231.0,1.0
6948,,GP,CZ,2.0,64.0,151623.0,151623.0,0.0
6949,,La Plata,Machala,7.0,119.0,90287.0,90287.0,0.0
6950,,UD,TD,62290.0,2466.0,387427.0,387427.0,0.0
6951,,law jobs,engineering jobs,1535.0,1858.0,50000.0,50000.0,0.0
6952,,Uganda,Chad,5185.0,732.0,165808.0,165808.0,0.0
6953,,Algeria,China,1.0,1.0,269.0,269.0,0.0
6954,,CARACAS,THE BAHAMAS,1.0,4.0,1973.0,1973.0,0.0
6955,627.0,MISSOURI,MO,414.0,639.0,374362.0,374362.0,1.0
6956,309.0,"Cincinnati, OH 45246","Cincinnati, OH",1.0,7.0,22000.0,22000.0,1.0
6957,47.0,KANSAS,KS,480.0,877.0,374362.0,374362.0,1.0
6958,,IC.FRM.CORR.ZS,SP.DYN.TO65.FE.ZS,6.0,56.0,373.0,373.0,0.0
6959,,Mâcon-Uchizy,Coteaux du Layon Chaume,4.0,4.0,129971.0,129971.0,0.0
6960,,Uzbekistan,Solomon Islands,26.0,46.0,9234.0,9234.0,0.0
6961,,turkish angora,japanese bobtail,5.0,10.0,29421.0,29421.0,0.0
6962,,transport_storage_and_communications,health_and_social_work,10676.0,4693.0,223379.0,223379.0,0.0
6963,,downstream_gene_variant,splice_region_variant&5_prime_UTR_variant,26.0,15.0,65188.0,65188.0,0.0
6964,,MALTA,EGYPT,4.0,412.0,374362.0,374362.0,0.0
6965,,HEALY HEIGHTS,GRESHAM - HOLLYBROOK,4.0,1.0,80256.0,80256.0,0.0
6966,,Indonesia,Benin,414.0,414.0,80583.0,80583.0,0.0
6967,4456.0,GA,GEORGIA,5848.0,5520.0,374362.0,374362.0,1.0
6968,2705.0,City Auditorium,City Hall,17.0,25.0,21607.0,21607.0,1.0
6969,,SANL,SBRN,74780.0,57350.0,3313625.0,3313625.0,0.0
6970,,filed,expired,12043.0,1370.0,198900.0,198900.0,0.0
6971,,Denmark,Mauritius,368.0,368.0,73646.0,73646.0,0.0
6972,,plus_statistical_discrepancy,exports_of_goods,4773.0,9268.0,188939.0,188939.0,0.0
6973,,paint store,radio & tv stations,6.0,36.0,198900.0,198900.0,0.0
6974,,ASHB,NBRK,1.0,1.0,46.0,46.0,0.0
6975,,"Agriculture, forestry and fishing","Public administration and defence, education, human health and social work activities",2747.0,2526.0,61626.0,61626.0,0.0
6976,,"16,33","3,4",18.0,57.0,223379.0,223379.0,0.0
6977,,fighting,electric,25.0,9.0,801.0,801.0,0.0
6978,,Saint-Péray,Valle d'Aosta,16.0,1.0,150930.0,150930.0,0.0
6979,4044.0,HR GENERALIST,HR Generalist,1.0,1.0,374362.0,374362.0,1.0
6980,,SC,NE,32.0,48.0,2720.0,2720.0,0.0
6981,,Services for the Elderly and Persons with Disabilities,Industrial Pattern Manufacturing,12.0,1.0,374362.0,374362.0,0.0
6982,,Senegal,Thailand,4591.0,7448.0,1189482.0,1189482.0,0.0
6983,3717.0,SKYE TERRIER,Skye Terrier,1.0,8.0,82545.0,82545.0,1.0
6984,,RECYCLING - PILOT,OUT OF CYCLE BULK,40.0,9.0,564403.0,564403.0,0.0
6985,,"15,25",9,3.0,286.0,100048.0,100048.0,0.0
6986,3351.0,Curly Coat Retriever,Curly Coated Retriever,13.0,26.0,82545.0,82545.0,1.0
6987,,CA-MB CA-SB MBE MOSB SB SBASDB,CA-DVBE CA-MB CA-SB CA-SBE MBE MOSB SB SBASDB SDVOSB,1.0,1.0,346018.0,346018.0,0.0
6988,,Y10,X10,33.0,33.0,2117.0,2117.0,0.0
6989,,"Compositors, typesetters and related workers",Professional midwives,6.0,4.0,41544.0,41544.0,0.0
6990,,equals_npishs_final_consumption_expenditure,alcoholic_beverages_tobacco_and_narcotics,5437.0,5235.0,100048.0,100048.0,0.0
6991,,IN,ME,26.0,26.0,11106.0,11106.0,0.0
6992,,"Fair Employment and Housing, Department of","Environmental Health Hazard Assessment, Office of",772.0,424.0,346018.0,346018.0,0.0
6993,,Georgia,Botswana,1.0,1.0,269.0,269.0,0.0
6994,,GA,NC,7.0,19.0,558.0,558.0,0.0
6995,,SH,300,1.0,2.0,80256.0,80256.0,0.0
6996,,Gross fixed capital formation (including Acquisitions less disposals of valuables),Gross Domestic Product (GDP),9188.0,9234.0,81106.0,81106.0,0.0
6997,,Benin,Micronesia (Federated States of),368.0,368.0,73646.0,73646.0,0.0
6998,,Alternatives Expense,Inception Year,1.0,1.0,280.0,280.0,0.0
6999,,United States,Jordan,414.0,414.0,80583.0,80583.0,0.0
7000,,BEAUMONT-WILSHR,BOISE,292.0,514.0,80256.0,80256.0,0.0
7001,,Raipur,Delhi,6.0,60.0,636.0,636.0,0.0
7002,614.0,MA,MASSACHUSETTS,8105.0,4048.0,374362.0,374362.0,1.0
7003,,"125,130","8,9",1.0,2.0,595971.0,595971.0,0.0
7004,,GRESHAM - POWELL VALLEY,KERNS,6.0,730.0,64618.0,64618.0,0.0
7005,,PARKROSE HGTS,GRESHAM - HOLLYBROOK,471.0,2.0,64618.0,64618.0,0.0
7006,,Madagascar,Portugal,46.0,46.0,9234.0,9234.0,0.0
7007,4141.0,Partner/Attorney at Law,"Partner, Attorney at Law",61.0,201.0,374362.0,374362.0,1.0
7008,,"American Cinema Editors, USA",Gold Derby Awards,2.0,2.0,331.0,331.0,0.0
7009,,Nicaragua,Iceland,4.0,19.0,59228.0,59228.0,0.0
7010,,CO,CF,20.0,1.0,24957.0,24957.0,0.0
7011,2828.0,asl,asl-sign-languages,9.0,1.0,31212.0,31212.0,1.0
7012,,New Mexico,New Hampshire,7.0,4.0,910.0,910.0,0.0
7013,,real_estate_activities,agriculture_forestry_and_fishing,2628.0,2756.0,61626.0,61626.0,0.0
7014,,Less: Financial intermediation services indirectly measured (FISIM),"Manufacturing, mining and quarrying and other industrial activities",481.0,2906.0,68023.0,68023.0,0.0
7015,,E_MPCIM,E_PGOV,66.0,34.0,11106.0,11106.0,0.0
7016,,923,742,768.0,810.0,64618.0,64618.0,0.0
7017,,U02,U03,10.0,14.0,1420.0,1420.0,0.0
7018,,Larceny,Burglary,25614.0,6041.0,80256.0,80256.0,0.0
7019,,France,Greece,46.0,46.0,9234.0,9234.0,0.0
7020,,W11a,X16a,3.0,5.0,2117.0,2117.0,0.0
7021,,Florida,Minnesota,1.0,1.0,52.0,52.0,0.0
7022,,Wyoming,Ohio,41.0,871.0,21112.0,21112.0,0.0
7023,,R1X2,R3Z1,33.0,33.0,2117.0,2117.0,0.0
7024,,"Transportation, Department of","Highway Patrol, California",17644.0,9527.0,346018.0,346018.0,0.0
7025,,Tennessee,Michigan,24.0,24.0,1224.0,1224.0,0.0
7026,,construction,less_financial_intermediation_services_indirectly_measured_fisim,3100.0,481.0,68023.0,68023.0,0.0
7027,,fishing_b,agriculture_hunting_forestry_fishing_a_b,23803.0,45207.0,595971.0,595971.0,0.0
7028,,Monaco,Luxembourg,177.0,150.0,8406.0,8406.0,0.0
7029,4542.0,WI,WISCONSIN,1826.0,1724.0,374362.0,374362.0,1.0
7030,,Republic of Korea,Guyana,2728.0,70.0,191325.0,191325.0,0.0
7031,,MD,CO,6.0,15.0,626.0,626.0,0.0
7032,,Córdoba Auto de Lujo,Manta,6.0,2853.0,90287.0,90287.0,0.0
7033,,Maintenance Facility,Clubhouse,94.0,674.0,5494.0,5494.0,0.0
7034,,CRI,GUF,53.0,65.0,59228.0,59228.0,0.0
7035,,North Carolina,Alaska,2822.0,1276.0,359836.0,359836.0,0.0
7036,,motor_gasoline,geothermal,53198.0,496.0,1189482.0,1189482.0,0.0
7037,,Roussanne-Viognier,Petite Sirah,13.0,770.0,129971.0,129971.0,0.0
7038,,Video Operator,Production created by,1.0,6.0,56194.0,56194.0,0.0
7039,3863.0,irn,IRN,1.0,1812.0,463231.0,463231.0,1.0
7040,,Cuttack,Abu Dhabi,7.0,7.0,636.0,636.0,0.0
7041,,Shiraz-Grenache,Pinotage,30.0,200.0,150930.0,150930.0,0.0
7042,393.0,Biotechnology/PharmaceuticalsManufacturing - OtherOther/Not Classified,Biotechnology/PharmaceuticalsManufacturing - Other,1.0,1.0,22000.0,22000.0,1.0
7043,2731.0,Auditorium Hall,Auditorium Theatre,1.0,3.0,21607.0,21607.0,1.0
7044,,Bass-Baritone,Marionettes,280.0,8.0,56194.0,56194.0,0.0
7045,3991.0,Chairman (attorney),Chairman/ Attorney,1.0,2.0,374362.0,374362.0,1.0
7046,,"13,18","11,17",1.0,1.0,227092.0,227092.0,0.0
7047,,VGB,TUR,632.0,54.0,59228.0,59228.0,0.0
7048,,New Hampshire,Maryland,145.0,690.0,48722.0,48722.0,0.0
7049,2886.0,"Business Operations Specialists, All Other*","Business Operations Specialists, All Other",37.0,14.0,374362.0,374362.0,1.0
7050,3618.0,Poodle (Standard),Poodle Standard,162.0,48.0,82545.0,82545.0,1.0
7051,,Peru,Mali,368.0,368.0,73645.0,73645.0,0.0
7052,,BROOKLYN,HAYDEN ISLAND,326.0,607.0,61281.0,61281.0,0.0
7053,,information_and_communication,fishing_and_aquaculture,2676.0,857.0,61626.0,61626.0,0.0
7054,,KING,GRESHAM - KELLY CREEK,656.0,2.0,61497.0,61497.0,0.0
7055,,CA-MB CA-SB WBE WOSB,CA-MB CA-SB CA-SBE DBE MBE SB SBASDB,3.0,1.0,346018.0,346018.0,0.0
7056,3076.0,HAWAII,HI,177.0,139.0,374362.0,374362.0,1.0
7057,,W60,881,2.0,588.0,61281.0,61281.0,0.0
7058,,Professional midwives,"Compositors, typesetters and related workers",4.0,6.0,41544.0,41544.0,0.0
7059,4411.0,erotic writing,Erotic Literature,1.0,1.0,31212.0,31212.0,1.0
7060,2988.0,NEW YORK,NY,16089.0,13263.0,374362.0,374362.0,1.0
7061,,Armenia,Germany,2.0,2165.0,129971.0,129971.0,0.0
7062,,private_households_with_employed_persons,financial_intermediation_real_estate_renting_and_business_activities,4864.0,10538.0,223379.0,223379.0,0.0
7063,,Portola,Oceanview/Merced/Ingleside,1433.0,2654.0,198900.0,198900.0,0.0
7064,,splice_region_variant&3_prime_UTR_variant,stop_retained_variant&3_prime_UTR_variant,2.0,2.0,65188.0,65188.0,0.0
7065,,transport_storage_and_communication_isic_i,wholesale_retail_trade_restaurants_and_hotels_isic_g_h,9188.0,9188.0,73645.0,73645.0,0.0
7066,,High School,None,226.0,2199.0,374362.0,374362.0,0.0
7067,,Layer 2 Down,Layer 1 Up,179.0,405.0,2314.0,2314.0,0.0
7068,,public_order_and_safety,recreation_culture_and_religion,3526.0,3965.0,48269.0,48269.0,0.0
7069,,Exports of goods and services,Imports of goods and services,9213.0,9192.0,80583.0,80583.0,0.0
7070,,AZN,LRD,1944.0,3551.0,671205.0,671205.0,0.0
7071,,budgetary_central_government_net_operating_balance,central_bank_monetary_authorities_liabilities_included_in_the_definition_of_quasi_money,1050.0,4454.0,884244.0,884244.0,0.0
7072,,Bangladesh,Denmark,368.0,368.0,72485.0,72485.0,0.0
7073,,PG,CE,27.0,14733.0,24957.0,24957.0,0.0
7074,,NetworkingAfterWorkChicago,networkingchicago,3.0,4.0,5807.0,5807.0,0.0
7075,4072.0,Law Office of A. Banerjee,Law office of A. Banerjee,3.0,1.0,374362.0,374362.0,1.0
7076,3899.0,SENIOR PARALEGAL,Senior Paralegal,1.0,216.0,374362.0,374362.0,1.0
7077,,NG,LY,4.0,1.0,161.0,161.0,0.0
7078,,"Crop and animal production, hunting and related service activities (01)",Human health and social work activities (Q),6102.0,11512.0,320551.0,320551.0,0.0
7079,,RUSSELL,CULLY,331.0,1262.0,61779.0,61779.0,0.0
7080,,49,"1,4",55.0,1.0,223379.0,223379.0,0.0
7081,,00730-4881,00970-3382,1.0,1.0,1351.0,1351.0,0.0
7082,,British,Russian,162.0,2.0,842.0,842.0,0.0
7083,,scottish fold,manx/domestic longhair,2.0,2.0,29421.0,29421.0,0.0
7084,,Changes in inventories,Final consumption expenditure,7481.0,9234.0,81106.0,81106.0,0.0
7085,,"1,14","11,15",1.0,1.0,227092.0,227092.0,0.0
7086,,00915-0000,00936-0342,1.0,1.0,1351.0,1351.0,0.0
7087,2981.0,Chalkidiki,Halkidiki,3.0,20.0,150930.0,150930.0,1.0
7088,,Conflict Zone (Gaza Businesses),Education - Cambodia,136.0,70.0,779092.0,779092.0,0.0
7089,,Livestock,Dog,9.0,44242.0,78256.0,78256.0,0.0
7090,,16/03/2012,15/10/2010,45.0,45.0,8190.0,8190.0,0.0
7091,284.0,"Columbus, OH","Columbus, OH 43215",3.0,2.0,22000.0,22000.0,1.0
7092,3678.0,Schnauzer - Miniature,Schnauzer (Miniature),85.0,66.0,82545.0,82545.0,1.0
7093,,146,"11,12",58.0,3.0,595971.0,595971.0,0.0
7094,,Prostitution,Homicide,477.0,26.0,80256.0,80256.0,0.0
7095,,water,dark,17.0,21.0,801.0,801.0,0.0
7096,575.0,AK,ALASKA,5.0,9.0,374362.0,374362.0,1.0
7097,,"Recreation, culture and religion",Education,3957.0,4601.0,48269.0,48269.0,0.0
7098,,"5,7","11,23",13.0,22.0,227092.0,227092.0,0.0
7099,,Chile,Croatia,1.0,1.0,20.0,20.0,0.0
7100,,oriental sh,domestic shorthair/domestic shorthair,3.0,1.0,29421.0,29421.0,0.0
7101,,ID,WI,26.0,26.0,11106.0,11106.0,0.0
7102,,Offenses Against Family,Gambling,105.0,1.0,82958.0,82958.0,0.0
7103,,R4W1,W06,33.0,33.0,2117.0,2117.0,0.0
7104,4453.0,DE,DELAWARE,682.0,699.0,374362.0,374362.0,1.0
7105,,Electronic Shopping and Mail-Order Houses,Fresh and Frozen Seafood Processing,9.0,1.0,374362.0,374362.0,0.0
7106,,Canada,Bosnia and Herzegovina,257.0,2.0,129971.0,129971.0,0.0
7107,,Zither,Vibraphone,82.0,37.0,806179.0,806179.0,0.0
7108,,Acquisitions less disposals of valuables,Household final consumption expenditure,2463.0,14042.0,188939.0,188939.0,0.0
7109,715.0,APRICOT,Apricot,314.0,325.0,82545.0,82545.0,1.0
7110,,LINNTON,GOOSE HOLLOW,109.0,530.0,61779.0,61779.0,0.0
7111,3791.0,WEST HIGHLAND WHITE TERRIER CROSS,West Highland White Terrier Cross,4.0,24.0,82545.0,82545.0,1.0
7112,,The former Yugoslav Republic of Macedonia,Samoa,208.0,368.0,73645.0,73645.0,0.0
7113,,Aggravated Assault,Curfew,1737.0,29.0,61779.0,61779.0,0.0
7114,,Singapore,China,1.0,1.0,269.0,269.0,0.0
7115,,BRA,SLE,8.0,63.0,15736.0,15736.0,0.0
7116,,DBRK,COLS,278961.0,247043.0,9971582.0,9971582.0,0.0
7117,,GRANT PARK,SULLIVANS GULCH,263.0,398.0,61281.0,61281.0,0.0
7118,4320.0,"Great Hall, City College of New York",Great Hall - City College,607.0,221.0,806179.0,806179.0,1.0
7119,,Macedonia,Iceland,282.0,933.0,515738.0,515738.0,0.0
7120,,"7,17","9,16",1.0,15.0,223379.0,223379.0,0.0
7121,,104,COMPED,52.0,4.0,11106.0,11106.0,0.0
7122,,class,subspecies,13798.0,1096.0,513373.0,513373.0,0.0
7123,,general_government_final_consumption_expenditure,equals_gross_domestic_product,14858.0,15434.0,191325.0,191325.0,0.0
7124,,Georgia,Liberia,294.0,3.0,515738.0,515738.0,0.0
7125,,CANADA,LATVIA,1531.0,21.0,374362.0,374362.0,0.0
7126,,AL,GA,48.0,64.0,2720.0,2720.0,0.0
7127,,E_SINGLE,E_NOTSTD,30.0,2.0,11106.0,11106.0,0.0
7128,,06A,02J,7312.0,3.0,399918.0,399918.0,0.0
7129,,NZ,ET,1.0,1.0,161.0,161.0,0.0
7130,,"Expenditure survey/budget survey (ES/BS), 2012/13","Expenditure survey/budget survey (ES/BS), 2007",1.0,2.0,263.0,263.0,0.0
7131,,gross_capital_formation,gross_domestic_product_gdp,9188.0,9234.0,81106.0,81106.0,0.0
7132,,Saxophone Quartet,Viola da Gamba,22.0,182.0,806179.0,806179.0,0.0
7133,,24-Hour Kiosk (Austin B-cycle),Weekender,108672.0,24614.0,649231.0,649231.0,0.0
7134,,estate agent jobs,factory jobs,905.0,1755.0,50000.0,50000.0,0.0
7135,307.0,"Houston, TX 77055","Houston, TX",2.0,7.0,22000.0,22000.0,1.0
7136,,Exports of goods and services,Individual consumption expenditure,14435.0,5282.0,188939.0,188939.0,0.0
7137,,Final consumption expenditure,Changes in inventories,9089.0,6894.0,79422.0,79422.0,0.0
7138,454.0,O'Brien,Obrien,225.0,20.0,34857.0,34857.0,1.0
7139,,American,Soups & Sandwiches,90968.0,566.0,399918.0,399918.0,0.0
7140,,theater,auto repairs,219.0,336.0,198900.0,198900.0,0.0
7141,,Morocco,Romania,12.0,139.0,150930.0,150930.0,0.0
7142,,Sandwiches,Pancakes/Waffles,4666.0,244.0,399918.0,399918.0,0.0
7143,,1,0,17972.0,1159.0,25090.0,25090.0,0.0
7144,,construction_isic_f,total_value_added,9234.0,9234.0,73646.0,73646.0,0.0
7145,,Local_07,Local_08,14.0,29.0,439.0,439.0,0.0
7146,884.0,White/Sandy,Sandy & White,8.0,7.0,82545.0,82545.0,1.0
7147,,GR,DR,1.0,1.0,161.0,161.0,0.0
7148,,SC,VU,10.0,152.0,151623.0,151623.0,0.0
7149,,West Bank and Gaza,New Caledonia,1.0,1.0,269.0,269.0,0.0
7150,3883.0,"Senior Associate, Attorney at Law","Sr. Associate, Attorney at Law",28.0,43.0,374362.0,374362.0,1.0
7151,,Less: Subsidies on products,Wholesale and retail trade; repair of motor vehicles and motorcycles,2265.0,1374.0,68023.0,68023.0,0.0
7152,,Motor Vehicle Theft,Gambling,4583.0,6.0,73590.0,73590.0,0.0
7153,315.0,Retail Management Consulting Services Business Services - Other,RetailManagement Consulting ServicesBusiness Services - Other,1.0,6.0,22000.0,22000.0,1.0
7154,,CENTENNIAL,MADISON SOUTH,2289.0,786.0,63279.0,63279.0,0.0
7155,,"Protected spring, river, stream, etc",Peddler,2657.0,851.0,41544.0,41544.0,0.0
7156,,Plan covers state employees,Plan covers teachers,176.0,656.0,2720.0,2720.0,0.0
7157,,Forestry and logging,Equals: GROSS DOMESTIC PRODUCT,771.0,3456.0,61626.0,61626.0,0.0
7158,,BROOKLYN,NORTHWEST HTS,328.0,20.0,59853.0,59853.0,0.0
7159,,12,Finland,12.0,4513.0,215337.0,215337.0,0.0
7160,,120,620,2.0,534.0,61281.0,61281.0,0.0
7161,,Buenos Aires,Esmeraldas,109.0,163.0,90287.0,90287.0,0.0
7162,,Prevalence,Percent,52.0,1209.0,403984.0,403984.0,0.0
7163,4228.0,Forint,forint,334.0,44.0,48269.0,48269.0,1.0
7164,,ND,NY,26.0,26.0,11106.0,11106.0,0.0
7165,,NV,TN,8571.0,20988.0,943111.0,943111.0,0.0
7166,,tolerated_low_confidence,deleterious,1077.0,11500.0,65188.0,65188.0,0.0
7167,376.0,Manufacturing - Other;Food and Beverage Production,Manufacturing - OtherFood and Beverage Production,2.0,1.0,22000.0,22000.0,1.0
7168,4022.0,EMPLOYER'S AGENT,EMPLOYERS AGENT,41.0,1.0,374362.0,374362.0,1.0
7169,,W21,151,1.0,10.0,61497.0,61497.0,0.0
7170,442.0,Castran,CASTRAN,31.0,1.0,34857.0,34857.0,1.0
7171,,q26FrameLearnSpring,q22LangProfHaskell,2.0,1.0,452.0,452.0,0.0
7172,,962,PB2,1154.0,1.0,61497.0,61497.0,0.0
7173,,11/05/2012,03/08/2012,45.0,45.0,8190.0,8190.0,0.0
7174,,China,Singapore,1.0,1.0,269.0,269.0,0.0
7175,,Agroforestry: Plantation Establishment,Equipment Purchase,6.0,42.0,779092.0,779092.0,0.0
7176,,EMBR,ASHB,304470.0,217260.0,9971582.0,9971582.0,0.0
7177,,SUNNYSIDE,CATHEDRAL PARK,832.0,577.0,70964.0,70964.0,0.0
7178,,Stolen Property,Arson,74.0,317.0,70964.0,70964.0,0.0
7179,,Flying,Bug,4.0,69.0,800.0,800.0,0.0
7180,4497.0,ND,NORTH DAKOTA,172.0,243.0,374362.0,374362.0,1.0
7181,,Salento,Jujuy,199.0,1.0,150930.0,150930.0,0.0
7182,,United Kingdom,Ukraine,200.0,189.0,8406.0,8406.0,0.0
7183,,Rolling,2011,37.0,139.0,263.0,263.0,0.0
